id,province,adcode,model,regYear,regMonth,forecastVolum
498,河南,410000,346393c2c6305fb1,2018,1,588
499,浙江,330000,346393c2c6305fb1,2018,1,116
500,湖北,420000,346393c2c6305fb1,2018,1,272
501,湖南,430000,346393c2c6305fb1,2018,1,253
502,福建,350000,346393c2c6305fb1,2018,1,64
503,辽宁,210000,346393c2c6305fb1,2018,1,245
504,重庆,500000,346393c2c6305fb1,2018,1,118
505,陕西,610000,346393c2c6305fb1,2018,1,175
506,黑龙江,230000,346393c2c6305fb1,2018,1,92
507,上海,310000,02aab221aabc03b9,2018,1,633
508,云南,530000,02aab221aabc03b9,2018,1,196
509,内蒙古,150000,02aab221aabc03b9,2018,1,92
510,北京,110000,02aab221aabc03b9,2018,1,686
511,四川,510000,02aab221aabc03b9,2018,1,523
512,安徽,340000,02aab221aabc03b9,2018,1,361
513,山东,370000,02aab221aabc03b9,2018,1,548
514,山西,140000,02aab221aabc03b9,2018,1,104
515,广东,440000,02aab221aabc03b9,2018,1,1184
516,广西,450000,02aab221aabc03b9,2018,1,141
517,江苏,320000,02aab221aabc03b9,2018,1,1433
518,江西,360000,02aab221aabc03b9,2018,1,197
519,河北,130000,02aab221aabc03b9,2018,1,314
520,河南,410000,02aab221aabc03b9,2018,1,306
521,浙江,330000,02aab221aabc03b9,2018,1,1452
522,湖北,420000,02aab221aabc03b9,2018,1,310
523,湖南,430000,02aab221aabc03b9,2018,1,254
524,福建,350000,02aab221aabc03b9,2018,1,398
525,辽宁,210000,02aab221aabc03b9,2018,1,247
526,重庆,500000,02aab221aabc03b9,2018,1,216
527,陕西,610000,02aab221aabc03b9,2018,1,234
528,黑龙江,230000,02aab221aabc03b9,2018,1,63
529,上海,310000,5d7fb682edd0f937,2018,1,350
530,云南,530000,5d7fb682edd0f937,2018,1,159
531,内蒙古,150000,5d7fb682edd0f937,2018,1,95
532,北京,110000,5d7fb682edd0f937,2018,1,248
533,四川,510000,5d7fb682edd0f937,2018,1,302
534,安徽,340000,5d7fb682edd0f937,2018,1,258
535,山东,370000,5d7fb682edd0f937,2018,1,285
536,山西,140000,5d7fb682edd0f937,2018,1,87
537,广东,440000,5d7fb682edd0f937,2018,1,399
538,广西,450000,5d7fb682edd0f937,2018,1,104
539,江苏,320000,5d7fb682edd0f937,2018,1,625
540,江西,360000,5d7fb682edd0f937,2018,1,135
541,河北,130000,5d7fb682edd0f937,2018,1,198
542,河南,410000,5d7fb682edd0f937,2018,1,202
543,浙江,330000,5d7fb682edd0f937,2018,1,654
544,湖北,420000,5d7fb682edd0f937,2018,1,253
545,湖南,430000,5d7fb682edd0f937,2018,1,202
546,福建,350000,5d7fb682edd0f937,2018,1,163
547,辽宁,210000,5d7fb682edd0f937,2018,1,139
548,重庆,500000,5d7fb682edd0f937,2018,1,144
549,陕西,610000,5d7fb682edd0f937,2018,1,152
550,黑龙江,230000,5d7fb682edd0f937,2018,1,67
551,上海,310000,a207df29ec9583f0,2018,1,527
552,云南,530000,a207df29ec9583f0,2018,1,259
553,内蒙古,150000,a207df29ec9583f0,2018,1,120
554,北京,110000,a207df29ec9583f0,2018,1,719
555,四川,510000,a207df29ec9583f0,2018,1,437
556,安徽,340000,a207df29ec9583f0,2018,1,246
557,山东,370000,a207df29ec9583f0,2018,1,414
558,山西,140000,a207df29ec9583f0,2018,1,153
559,广东,440000,a207df29ec9583f0,2018,1,1182
560,广西,450000,a207df29ec9583f0,2018,1,160
561,江苏,320000,a207df29ec9583f0,2018,1,957
562,江西,360000,a207df29ec9583f0,2018,1,197
563,河北,130000,a207df29ec9583f0,2018,1,244
564,河南,410000,a207df29ec9583f0,2018,1,270
565,浙江,330000,a207df29ec9583f0,2018,1,855
566,湖北,420000,a207df29ec9583f0,2018,1,307
567,湖南,430000,a207df29ec9583f0,2018,1,269
568,福建,350000,a207df29ec9583f0,2018,1,280
569,辽宁,210000,a207df29ec9583f0,2018,1,231
570,重庆,500000,a207df29ec9583f0,2018,1,180
571,陕西,610000,a207df29ec9583f0,2018,1,212
572,黑龙江,230000,a207df29ec9583f0,2018,1,75
573,上海,310000,b4be3a4917289c82,2018,1,171
574,云南,530000,b4be3a4917289c82,2018,1,65
575,内蒙古,150000,b4be3a4917289c82,2018,1,29
576,北京,110000,b4be3a4917289c82,2018,1,288
577,四川,510000,b4be3a4917289c82,2018,1,149
578,安徽,340000,b4be3a4917289c82,2018,1,195
579,山东,370000,b4be3a4917289c82,2018,1,277
580,山西,140000,b4be3a4917289c82,2018,1,30
581,广东,440000,b4be3a4917289c82,2018,1,230
582,广西,450000,b4be3a4917289c82,2018,1,44
583,江苏,320000,b4be3a4917289c82,2018,1,467
584,江西,360000,b4be3a4917289c82,2018,1,45
585,河北,130000,b4be3a4917289c82,2018,1,253
586,河南,410000,b4be3a4917289c82,2018,1,103
587,浙江,330000,b4be3a4917289c82,2018,1,624
588,湖北,420000,b4be3a4917289c82,2018,1,86
589,湖南,430000,b4be3a4917289c82,2018,1,73
590,福建,350000,b4be3a4917289c82,2018,1,64
591,辽宁,210000,b4be3a4917289c82,2018,1,73
592,重庆,500000,b4be3a4917289c82,2018,1,40
593,陕西,610000,b4be3a4917289c82,2018,1,69
594,黑龙江,230000,b4be3a4917289c82,2018,1,38
595,上海,310000,ef76a85c4b39f693,2018,1,928
596,云南,530000,ef76a85c4b39f693,2018,1,216
597,内蒙古,150000,ef76a85c4b39f693,2018,1,176
598,北京,110000,ef76a85c4b39f693,2018,1,620
599,四川,510000,ef76a85c4b39f693,2018,1,672
600,安徽,340000,ef76a85c4b39f693,2018,1,435
601,山东,370000,ef76a85c4b39f693,2018,1,695
602,山西,140000,ef76a85c4b39f693,2018,1,161
603,广东,440000,ef76a85c4b39f693,2018,1,886
604,广西,450000,ef76a85c4b39f693,2018,1,146
605,江苏,320000,ef76a85c4b39f693,2018,1,1584
606,江西,360000,ef76a85c4b39f693,2018,1,307
607,河北,130000,ef76a85c4b39f693,2018,1,490
608,河南,410000,ef76a85c4b39f693,2018,1,431
609,浙江,330000,ef76a85c4b39f693,2018,1,1931
610,湖北,420000,ef76a85c4b39f693,2018,1,425
611,湖南,430000,ef76a85c4b39f693,2018,1,475
612,福建,350000,ef76a85c4b39f693,2018,1,288
613,辽宁,210000,ef76a85c4b39f693,2018,1,538
614,重庆,500000,ef76a85c4b39f693,2018,1,199
615,陕西,610000,ef76a85c4b39f693,2018,1,353
616,黑龙江,230000,ef76a85c4b39f693,2018,1,156
617,上海,310000,bb9fbec9a2833839,2018,1,521
618,云南,530000,bb9fbec9a2833839,2018,1,169
619,内蒙古,150000,bb9fbec9a2833839,2018,1,172
620,北京,110000,bb9fbec9a2833839,2018,1,334
621,四川,510000,bb9fbec9a2833839,2018,1,445
622,安徽,340000,bb9fbec9a2833839,2018,1,346
623,山东,370000,bb9fbec9a2833839,2018,1,557
624,山西,140000,bb9fbec9a2833839,2018,1,158
625,广东,440000,bb9fbec9a2833839,2018,1,679
626,广西,450000,bb9fbec9a2833839,2018,1,112
627,江苏,320000,bb9fbec9a2833839,2018,1,1206
628,江西,360000,bb9fbec9a2833839,2018,1,244
629,河北,130000,bb9fbec9a2833839,2018,1,406
630,河南,410000,bb9fbec9a2833839,2018,1,331
631,浙江,330000,bb9fbec9a2833839,2018,1,1614
632,湖北,420000,bb9fbec9a2833839,2018,1,442
633,湖南,430000,bb9fbec9a2833839,2018,1,280
634,福建,350000,bb9fbec9a2833839,2018,1,238
635,辽宁,210000,bb9fbec9a2833839,2018,1,218
636,重庆,500000,bb9fbec9a2833839,2018,1,137
637,陕西,610000,bb9fbec9a2833839,2018,1,160
638,黑龙江,230000,bb9fbec9a2833839,2018,1,95
639,上海,310000,da457d15788fe8ee,2018,1,492
640,云南,530000,da457d15788fe8ee,2018,1,264
641,内蒙古,150000,da457d15788fe8ee,2018,1,179
642,北京,110000,da457d15788fe8ee,2018,1,1008
643,四川,510000,da457d15788fe8ee,2018,1,620
644,安徽,340000,da457d15788fe8ee,2018,1,300
645,山东,370000,da457d15788fe8ee,2018,1,560
646,山西,140000,da457d15788fe8ee,2018,1,159
647,广东,440000,da457d15788fe8ee,2018,1,1196
648,广西,450000,da457d15788fe8ee,2018,1,160
649,江苏,320000,da457d15788fe8ee,2018,1,1189
650,江西,360000,da457d15788fe8ee,2018,1,262
651,河北,130000,da457d15788fe8ee,2018,1,418
652,河南,410000,da457d15788fe8ee,2018,1,367
653,浙江,330000,da457d15788fe8ee,2018,1,1562
654,湖北,420000,da457d15788fe8ee,2018,1,438
655,湖南,430000,da457d15788fe8ee,2018,1,407
656,福建,350000,da457d15788fe8ee,2018,1,280
657,辽宁,210000,da457d15788fe8ee,2018,1,465
658,重庆,500000,da457d15788fe8ee,2018,1,171
659,陕西,610000,da457d15788fe8ee,2018,1,287
660,黑龙江,230000,da457d15788fe8ee,2018,1,127
661,上海,310000,6858d6dfe680bdf7,2018,1,561
662,云南,530000,6858d6dfe680bdf7,2018,1,229
663,内蒙古,150000,6858d6dfe680bdf7,2018,1,75
664,北京,110000,6858d6dfe680bdf7,2018,1,560
665,四川,510000,6858d6dfe680bdf7,2018,1,515
666,安徽,340000,6858d6dfe680bdf7,2018,1,325
667,山东,370000,6858d6dfe680bdf7,2018,1,447
668,山西,140000,6858d6dfe680bdf7,2018,1,90
669,广东,440000,6858d6dfe680bdf7,2018,1,1129
670,广西,450000,6858d6dfe680bdf7,2018,1,133
671,江苏,320000,6858d6dfe680bdf7,2018,1,1289
672,江西,360000,6858d6dfe680bdf7,2018,1,175
673,河北,130000,6858d6dfe680bdf7,2018,1,379
674,河南,410000,6858d6dfe680bdf7,2018,1,373
675,浙江,330000,6858d6dfe680bdf7,2018,1,1744
676,湖北,420000,6858d6dfe680bdf7,2018,1,265
677,湖南,430000,6858d6dfe680bdf7,2018,1,325
678,福建,350000,6858d6dfe680bdf7,2018,1,301
679,辽宁,210000,6858d6dfe680bdf7,2018,1,247
680,重庆,500000,6858d6dfe680bdf7,2018,1,218
681,陕西,610000,6858d6dfe680bdf7,2018,1,213
682,黑龙江,230000,6858d6dfe680bdf7,2018,1,88
683,上海,310000,79de4e4b24c35b04,2018,1,310
684,云南,530000,79de4e4b24c35b04,2018,1,853
685,内蒙古,150000,79de4e4b24c35b04,2018,1,197
686,北京,110000,79de4e4b24c35b04,2018,1,267
687,四川,510000,79de4e4b24c35b04,2018,1,633
688,安徽,340000,79de4e4b24c35b04,2018,1,1520
689,山东,370000,79de4e4b24c35b04,2018,1,2796
690,山西,140000,79de4e4b24c35b04,2018,1,848
691,广东,440000,79de4e4b24c35b04,2018,1,3669
692,广西,450000,79de4e4b24c35b04,2018,1,3141
693,江苏,320000,79de4e4b24c35b04,2018,1,2134
694,江西,360000,79de4e4b24c35b04,2018,1,694
695,河北,130000,79de4e4b24c35b04,2018,1,2127
696,河南,410000,79de4e4b24c35b04,2018,1,5420
697,浙江,330000,79de4e4b24c35b04,2018,1,1324
698,湖北,420000,79de4e4b24c35b04,2018,1,781
699,湖南,430000,79de4e4b24c35b04,2018,1,1470
700,福建,350000,79de4e4b24c35b04,2018,1,499
701,辽宁,210000,79de4e4b24c35b04,2018,1,685
702,重庆,500000,79de4e4b24c35b04,2018,1,259
703,陕西,610000,79de4e4b24c35b04,2018,1,1118
704,黑龙江,230000,79de4e4b24c35b04,2018,1,677
705,上海,310000,12f8b7e14947c34d,2018,1,882
706,云南,530000,12f8b7e14947c34d,2018,1,298
707,内蒙古,150000,12f8b7e14947c34d,2018,1,569
708,北京,110000,12f8b7e14947c34d,2018,1,130
709,四川,510000,12f8b7e14947c34d,2018,1,1125
710,安徽,340000,12f8b7e14947c34d,2018,1,680
711,山东,370000,12f8b7e14947c34d,2018,1,1208
712,山西,140000,12f8b7e14947c34d,2018,1,286
713,广东,440000,12f8b7e14947c34d,2018,1,262
714,广西,450000,12f8b7e14947c34d,2018,1,139
715,江苏,320000,12f8b7e14947c34d,2018,1,1962
716,江西,360000,12f8b7e14947c34d,2018,1,657
717,河北,130000,12f8b7e14947c34d,2018,1,792
718,河南,410000,12f8b7e14947c34d,2018,1,1241
719,浙江,330000,12f8b7e14947c34d,2018,1,1275
720,湖北,420000,12f8b7e14947c34d,2018,1,440
721,湖南,430000,12f8b7e14947c34d,2018,1,851
722,福建,350000,12f8b7e14947c34d,2018,1,281
723,辽宁,210000,12f8b7e14947c34d,2018,1,174
724,重庆,500000,12f8b7e14947c34d,2018,1,203
725,陕西,610000,12f8b7e14947c34d,2018,1,1627
726,黑龙江,230000,12f8b7e14947c34d,2018,1,93
727,上海,310000,04e66e578f653ab9,2018,1,515
728,云南,530000,04e66e578f653ab9,2018,1,209
729,内蒙古,150000,04e66e578f653ab9,2018,1,90
730,北京,110000,04e66e578f653ab9,2018,1,120
731,四川,510000,04e66e578f653ab9,2018,1,206
732,安徽,340000,04e66e578f653ab9,2018,1,208
733,山东,370000,04e66e578f653ab9,2018,1,307
734,山西,140000,04e66e578f653ab9,2018,1,110
735,广东,440000,04e66e578f653ab9,2018,1,188
736,广西,450000,04e66e578f653ab9,2018,1,36
737,江苏,320000,04e66e578f653ab9,2018,1,558
738,江西,360000,04e66e578f653ab9,2018,1,136
739,河北,130000,04e66e578f653ab9,2018,1,297
740,河南,410000,04e66e578f653ab9,2018,1,325
741,浙江,330000,04e66e578f653ab9,2018,1,487
742,湖北,420000,04e66e578f653ab9,2018,1,66
743,湖南,430000,04e66e578f653ab9,2018,1,121
744,福建,350000,04e66e578f653ab9,2018,1,85
745,辽宁,210000,04e66e578f653ab9,2018,1,48
746,重庆,500000,04e66e578f653ab9,2018,1,108
747,陕西,610000,04e66e578f653ab9,2018,1,133
748,黑龙江,230000,04e66e578f653ab9,2018,1,46
749,上海,310000,dff803b4024d261d,2018,1,210
750,云南,530000,dff803b4024d261d,2018,1,106
751,内蒙古,150000,dff803b4024d261d,2018,1,98
752,北京,110000,dff803b4024d261d,2018,1,495
753,四川,510000,dff803b4024d261d,2018,1,443
754,安徽,340000,dff803b4024d261d,2018,1,270
755,山东,370000,dff803b4024d261d,2018,1,861
756,山西,140000,dff803b4024d261d,2018,1,217
757,广东,440000,dff803b4024d261d,2018,1,2817
758,广西,450000,dff803b4024d261d,2018,1,260
759,江苏,320000,dff803b4024d261d,2018,1,1087
760,江西,360000,dff803b4024d261d,2018,1,297
761,河北,130000,dff803b4024d261d,2018,1,548
762,河南,410000,dff803b4024d261d,2018,1,366
763,浙江,330000,dff803b4024d261d,2018,1,888
764,湖北,420000,dff803b4024d261d,2018,1,614
765,湖南,430000,dff803b4024d261d,2018,1,439
766,福建,350000,dff803b4024d261d,2018,1,802
767,辽宁,210000,dff803b4024d261d,2018,1,272
768,重庆,500000,dff803b4024d261d,2018,1,425
769,陕西,610000,dff803b4024d261d,2018,1,288
770,黑龙江,230000,dff803b4024d261d,2018,1,132
771,上海,310000,61e73e32ad101892,2018,1,188
772,云南,530000,61e73e32ad101892,2018,1,344
773,内蒙古,150000,61e73e32ad101892,2018,1,474
774,北京,110000,61e73e32ad101892,2018,1,774
775,四川,510000,61e73e32ad101892,2018,1,737
776,安徽,340000,61e73e32ad101892,2018,1,209
777,山东,370000,61e73e32ad101892,2018,1,920
778,山西,140000,61e73e32ad101892,2018,1,410
779,广东,440000,61e73e32ad101892,2018,1,1776
780,广西,450000,61e73e32ad101892,2018,1,372
781,江苏,320000,61e73e32ad101892,2018,1,635
782,江西,360000,61e73e32ad101892,2018,1,266
783,河北,130000,61e73e32ad101892,2018,1,1132
784,河南,410000,61e73e32ad101892,2018,1,906
785,浙江,330000,61e73e32ad101892,2018,1,642
786,湖北,420000,61e73e32ad101892,2018,1,1232
787,湖南,430000,61e73e32ad101892,2018,1,538
788,福建,350000,61e73e32ad101892,2018,1,368
789,辽宁,210000,61e73e32ad101892,2018,1,904
790,重庆,500000,61e73e32ad101892,2018,1,545
791,陕西,610000,61e73e32ad101892,2018,1,499
792,黑龙江,230000,61e73e32ad101892,2018,1,367
793,上海,310000,a432c483b5beb856,2018,1,143
794,云南,530000,a432c483b5beb856,2018,1,278
795,内蒙古,150000,a432c483b5beb856,2018,1,212
796,北京,110000,a432c483b5beb856,2018,1,67
797,四川,510000,a432c483b5beb856,2018,1,659
798,安徽,340000,a432c483b5beb856,2018,1,377
799,山东,370000,a432c483b5beb856,2018,1,576
800,山西,140000,a432c483b5beb856,2018,1,213
801,广东,440000,a432c483b5beb856,2018,1,1880
802,广西,450000,a432c483b5beb856,2018,1,376
803,江苏,320000,a432c483b5beb856,2018,1,1008
804,江西,360000,a432c483b5beb856,2018,1,528
805,河北,130000,a432c483b5beb856,2018,1,530
806,河南,410000,a432c483b5beb856,2018,1,832
807,浙江,330000,a432c483b5beb856,2018,1,1029
808,湖北,420000,a432c483b5beb856,2018,1,332
809,湖南,430000,a432c483b5beb856,2018,1,664
810,福建,350000,a432c483b5beb856,2018,1,331
811,辽宁,210000,a432c483b5beb856,2018,1,299
812,重庆,500000,a432c483b5beb856,2018,1,229
813,陕西,610000,a432c483b5beb856,2018,1,144
814,黑龙江,230000,a432c483b5beb856,2018,1,148
815,上海,310000,0797526c057dcf5b,2018,1,360
816,云南,530000,0797526c057dcf5b,2018,1,445
817,内蒙古,150000,0797526c057dcf5b,2018,1,482
818,北京,110000,0797526c057dcf5b,2018,1,496
819,四川,510000,0797526c057dcf5b,2018,1,1740
820,安徽,340000,0797526c057dcf5b,2018,1,973
821,山东,370000,0797526c057dcf5b,2018,1,4025
822,山西,140000,0797526c057dcf5b,2018,1,2101
823,广东,440000,0797526c057dcf5b,2018,1,10371
824,广西,450000,0797526c057dcf5b,2018,1,3040
825,江苏,320000,0797526c057dcf5b,2018,1,3011
826,江西,360000,0797526c057dcf5b,2018,1,2037
827,河北,130000,0797526c057dcf5b,2018,1,3702
828,河南,410000,0797526c057dcf5b,2018,1,2736
829,浙江,330000,0797526c057dcf5b,2018,1,2490
830,湖北,420000,0797526c057dcf5b,2018,1,2341
831,湖南,430000,0797526c057dcf5b,2018,1,1564
832,福建,350000,0797526c057dcf5b,2018,1,1953
833,辽宁,210000,0797526c057dcf5b,2018,1,2525
834,重庆,500000,0797526c057dcf5b,2018,1,680
835,陕西,610000,0797526c057dcf5b,2018,1,489
836,黑龙江,230000,0797526c057dcf5b,2018,1,1351
837,上海,310000,936168bd4850913d,2018,1,327
838,云南,530000,936168bd4850913d,2018,1,516
839,内蒙古,150000,936168bd4850913d,2018,1,331
840,北京,110000,936168bd4850913d,2018,1,548
841,四川,510000,936168bd4850913d,2018,1,712
842,安徽,340000,936168bd4850913d,2018,1,803
843,山东,370000,936168bd4850913d,2018,1,1201
844,山西,140000,936168bd4850913d,2018,1,547
845,广东,440000,936168bd4850913d,2018,1,2554
846,广西,450000,936168bd4850913d,2018,1,282
847,江苏,320000,936168bd4850913d,2018,1,1402
848,江西,360000,936168bd4850913d,2018,1,579
849,河北,130000,936168bd4850913d,2018,1,1077
850,河南,410000,936168bd4850913d,2018,1,1244
851,浙江,330000,936168bd4850913d,2018,1,1359
852,湖北,420000,936168bd4850913d,2018,1,2074
853,湖南,430000,936168bd4850913d,2018,1,760
854,福建,350000,936168bd4850913d,2018,1,557
855,辽宁,210000,936168bd4850913d,2018,1,1355
856,重庆,500000,936168bd4850913d,2018,1,323
857,陕西,610000,936168bd4850913d,2018,1,590
858,黑龙江,230000,936168bd4850913d,2018,1,532
859,上海,310000,cc21c7e91a3b5a0c,2018,1,240
860,云南,530000,cc21c7e91a3b5a0c,2018,1,336
861,内蒙古,150000,cc21c7e91a3b5a0c,2018,1,233
862,北京,110000,cc21c7e91a3b5a0c,2018,1,215
863,四川,510000,cc21c7e91a3b5a0c,2018,1,444
864,安徽,340000,cc21c7e91a3b5a0c,2018,1,460
865,山东,370000,cc21c7e91a3b5a0c,2018,1,790
866,山西,140000,cc21c7e91a3b5a0c,2018,1,290
867,广东,440000,cc21c7e91a3b5a0c,2018,1,2247
868,广西,450000,cc21c7e91a3b5a0c,2018,1,303
869,江苏,320000,cc21c7e91a3b5a0c,2018,1,1076
870,江西,360000,cc21c7e91a3b5a0c,2018,1,363
871,河北,130000,cc21c7e91a3b5a0c,2018,1,619
872,河南,410000,cc21c7e91a3b5a0c,2018,1,755
873,浙江,330000,cc21c7e91a3b5a0c,2018,1,933
874,湖北,420000,cc21c7e91a3b5a0c,2018,1,994
875,湖南,430000,cc21c7e91a3b5a0c,2018,1,444
876,福建,350000,cc21c7e91a3b5a0c,2018,1,586
877,辽宁,210000,cc21c7e91a3b5a0c,2018,1,463
878,重庆,500000,cc21c7e91a3b5a0c,2018,1,185
879,陕西,610000,cc21c7e91a3b5a0c,2018,1,287
880,黑龙江,230000,cc21c7e91a3b5a0c,2018,1,336
881,上海,310000,7aab7fca2470987e,2018,1,210
882,云南,530000,7aab7fca2470987e,2018,1,11
883,内蒙古,150000,7aab7fca2470987e,2018,1,23
884,北京,110000,7aab7fca2470987e,2018,1,226
885,四川,510000,7aab7fca2470987e,2018,1,40
886,安徽,340000,7aab7fca2470987e,2018,1,43
887,山东,370000,7aab7fca2470987e,2018,1,246
888,山西,140000,7aab7fca2470987e,2018,1,82
889,广东,440000,7aab7fca2470987e,2018,1,850
890,广西,450000,7aab7fca2470987e,2018,1,20
891,江苏,320000,7aab7fca2470987e,2018,1,341
892,江西,360000,7aab7fca2470987e,2018,1,33
893,河北,130000,7aab7fca2470987e,2018,1,230
894,河南,410000,7aab7fca2470987e,2018,1,160
895,浙江,330000,7aab7fca2470987e,2018,1,415
896,湖北,420000,7aab7fca2470987e,2018,1,47
897,湖南,430000,7aab7fca2470987e,2018,1,35
898,福建,350000,7aab7fca2470987e,2018,1,63
899,辽宁,210000,7aab7fca2470987e,2018,1,134
900,重庆,500000,7aab7fca2470987e,2018,1,15
901,陕西,610000,7aab7fca2470987e,2018,1,29
902,黑龙江,230000,7aab7fca2470987e,2018,1,30
903,上海,310000,fde95ea242abd896,2018,1,246
904,云南,530000,fde95ea242abd896,2018,1,331
905,内蒙古,150000,fde95ea242abd896,2018,1,155
906,北京,110000,fde95ea242abd896,2018,1,299
907,四川,510000,fde95ea242abd896,2018,1,408
908,安徽,340000,fde95ea242abd896,2018,1,380
909,山东,370000,fde95ea242abd896,2018,1,907
910,山西,140000,fde95ea242abd896,2018,1,262
911,广东,440000,fde95ea242abd896,2018,1,3522
912,广西,450000,fde95ea242abd896,2018,1,351
913,江苏,320000,fde95ea242abd896,2018,1,829
914,江西,360000,fde95ea242abd896,2018,1,368
915,河北,130000,fde95ea242abd896,2018,1,671
916,河南,410000,fde95ea242abd896,2018,1,598
917,浙江,330000,fde95ea242abd896,2018,1,985
918,湖北,420000,fde95ea242abd896,2018,1,730
919,湖南,430000,fde95ea242abd896,2018,1,565
920,福建,350000,fde95ea242abd896,2018,1,657
921,辽宁,210000,fde95ea242abd896,2018,1,500
922,重庆,500000,fde95ea242abd896,2018,1,180
923,陕西,610000,fde95ea242abd896,2018,1,182
924,黑龙江,230000,fde95ea242abd896,2018,1,243
925,上海,310000,97f15de12cfabbd5,2018,1,381
926,云南,530000,97f15de12cfabbd5,2018,1,140
927,内蒙古,150000,97f15de12cfabbd5,2018,1,175
928,北京,110000,97f15de12cfabbd5,2018,1,552
929,四川,510000,97f15de12cfabbd5,2018,1,336
930,安徽,340000,97f15de12cfabbd5,2018,1,433
931,山东,370000,97f15de12cfabbd5,2018,1,957
932,山西,140000,97f15de12cfabbd5,2018,1,354
933,广东,440000,97f15de12cfabbd5,2018,1,2374
934,广西,450000,97f15de12cfabbd5,2018,1,142
935,江苏,320000,97f15de12cfabbd5,2018,1,1156
936,江西,360000,97f15de12cfabbd5,2018,1,259
937,河北,130000,97f15de12cfabbd5,2018,1,984
938,河南,410000,97f15de12cfabbd5,2018,1,862
939,浙江,330000,97f15de12cfabbd5,2018,1,1857
940,湖北,420000,97f15de12cfabbd5,2018,1,585
941,湖南,430000,97f15de12cfabbd5,2018,1,562
942,福建,350000,97f15de12cfabbd5,2018,1,456
943,辽宁,210000,97f15de12cfabbd5,2018,1,940
944,重庆,500000,97f15de12cfabbd5,2018,1,180
945,陕西,610000,97f15de12cfabbd5,2018,1,259
946,黑龙江,230000,97f15de12cfabbd5,2018,1,495
947,上海,310000,f5d69960089c3614,2018,1,228
948,云南,530000,f5d69960089c3614,2018,1,70
949,内蒙古,150000,f5d69960089c3614,2018,1,51
950,北京,110000,f5d69960089c3614,2018,1,445
951,四川,510000,f5d69960089c3614,2018,1,229
952,安徽,340000,f5d69960089c3614,2018,1,99
953,山东,370000,f5d69960089c3614,2018,1,219
954,山西,140000,f5d69960089c3614,2018,1,37
955,广东,440000,f5d69960089c3614,2018,1,444
956,广西,450000,f5d69960089c3614,2018,1,15
957,江苏,320000,f5d69960089c3614,2018,1,248
958,江西,360000,f5d69960089c3614,2018,1,74
959,河北,130000,f5d69960089c3614,2018,1,163
960,河南,410000,f5d69960089c3614,2018,1,135
961,浙江,330000,f5d69960089c3614,2018,1,122
962,湖北,420000,f5d69960089c3614,2018,1,138
963,湖南,430000,f5d69960089c3614,2018,1,128
964,福建,350000,f5d69960089c3614,2018,1,104
965,辽宁,210000,f5d69960089c3614,2018,1,87
966,重庆,500000,f5d69960089c3614,2018,1,137
967,陕西,610000,f5d69960089c3614,2018,1,159
968,黑龙江,230000,f5d69960089c3614,2018,1,55
969,上海,310000,5b1c11c3efed5312,2018,1,201
970,云南,530000,5b1c11c3efed5312,2018,1,134
